,company,description,est_salary,exp_lvl,link,location,post_time,real_salary_lower,real_salary_upper,title
5847,DEPT OF HEALTH/MENTAL HYGIENE,Facilitating linkage of administrative data across data sources. Capturing data from administrative data sources to populate a longitudinal tracking system of...,60000.0,entry_level,http://www.indeed.com/rc/clk?jk=b02308fd141be5c6&fccid=dc0fdb58dd346fd6,"Queens, NY",5 days ago,59708.0,72246.0,"Surveillance Specialist/Jr. Data Analyst, Family and Child Health Administration"
5848,Aol,"The main purpose of this position is to design, validate, prototype, and oversee the production i mplementation of big data prediction algorithms, working...",60000.0,entry_level,http://www.indeed.com/rc/clk?jk=c07366756bc73c3e&fccid=68c5ed95bc628f29,"Palo Alto, CA",6 days ago,,,Research Scientist Big Data
5849,ICF,1 year experience with analysis and reporting of clinical trial data*. Background knowledge relevant to understanding and interpreting clinical trial data and...,60000.0,entry_level,http://www.indeed.com/rc/clk?jk=c01949c072a7b5e3&fccid=cc35f9c14f8799a9,"Bethesda, MD",6 days ago,,,ClinicalTrials.gov Results Analyst
5850,Cincinnati Reds,Keep up to date on new predictive modeling techniques and evaluate their potential for application to baseball data sets....,60000.0,entry_level,http://www.indeed.com/rc/clk?jk=eb6cb84b15d6417d&fccid=e8a6241bc4fe2964,"Cincinnati, OH",6 days ago,,,Data Scientist
5851,GlaxoSmithKline,Understands and is able to independently analyze/critique/assess trends and patterns in both text and statistical data and communicate findings accordingly....,60000.0,entry_level,http://www.indeed.com/rc/clk?jk=ddbf5c39ae9a9265&fccid=4e42ec53f4b93e02,"Upper Providence, PA",6 days ago,,,Clinical Research Scientist
5852,Planet Pharma,When required present the data at project team meetings and other forums. Summarize all in vivo data sets in power point slides and prepare study reports....,60000.0,entry_level,http://www.indeed.com/cmp/Planet-Pharma/jobs/Pharmacology-Associate-6bf39bdc9b182612?r=1&fccid=9d4986a32b91524f,"Santa Monica, CA",6 days ago,,,Pharmacology Associate
5853,Penrose Therapeutix,A Senior Research Scientist and multiple Associate Research Scientist positions are immediately available. Additional Requirements - Senior Research Scientist....,60000.0,entry_level,http://www.indeed.com/cmp/Penrose-Therapeutix/jobs/Senior-Associate-Research-Scientist-2455465013c63836?r=1&fccid=341ac54cfc022fbb,"Plymouth, MI",6 days ago,,,Senior/Associate Research Scientists
5854,Stanford Health Care,Clinical Laboratory Scientist (CLS) or PHM - California Certified Public Health Microbiologist Scientist. Our Staff Clinical Lab Scientists....,60000.0,entry_level,http://www.indeed.com/rc/clk?jk=f60061a076b9a75f&fccid=1e9dc60a2424f016,"Palo Alto, CA",6 days ago,,,Staff CLS Virology
5855,Massachusetts General Hospital(MGH),"Collaborates with other scientists and professionals, both internally and externally, to assist in project development, execution, data analysis, and completion...",60000.0,entry_level,http://www.indeed.com/rc/clk?jk=fcb675b1787159e5&fccid=3aaabf5c54e51db9,"Boston, MA",6 days ago,,,RESEARCH SPECIALIST
5856,James Hardie,"Comparing data from different sources to draw conclusions; As an R&D Scientist, responsibilities will include but not limited to:....",60000.0,entry_level,http://www.indeed.com/rc/clk?jk=638cc2d7623f0520&fccid=8cd9473095cc9d56,"Fontana, CA",6 days ago,,,R&D Scientist
5857,R&D Partners,"Scientist II - Bioimaging. Conduct quantitative micro-CT, PET/SPECT and/or MRI imaging studies, especially bone CT, MRI and/or PET/SPECT image data analysis to...",60000.0,entry_level,http://www.indeed.com/rc/clk?jk=662c2ac35279af2f&fccid=26d6367cc123e3f2,"Boston, MA",6 days ago,,,Scientist
5858,Ascent Services Group,"Work as a member of the bioanalytical group and will independently execute experiments involving sample preparation using automated liquid handlers, data...",60000.0,entry_level,http://www.indeed.com/rc/clk?jk=7ce4762d41c784cf&fccid=55051b7d98da371e,"South San Francisco, CA 94080",6 days ago,,,DMPK-BA Scientist
5859,Emory University,They will enable comparative analyses and integration of enormous data sets across multiple studies and sources....,60000.0,entry_level,http://www.indeed.com/rc/clk?jk=514f87b53e191e5e&fccid=efe5e2d22a1d29e5,"Atlanta, GA",6 days ago,,,Assistant Professor -TT - Signal Processing & Machine Learning
5860,"Storage Strategies, Inc.","\*ALL POSITIONS REQUIRE AN ACTIVE TS/SCI SECURITY CLEARANCE! Hiring Opportunity Announcement – Intel Community Positions Cyber, Security and Intelligence",60000.0,entry_level,"http://www.indeed.com/company/Storage-Strategies,-Inc./jobs/Cyber-08702ab6d4b29088?r=1&fccid=befd647881d855a6","Fort Belvoir, VA",6 days ago,,,"Cyber, Security, and Intelligence"
5861,"Health Services Advisory Group, Inc.","Perform data validation, conduct analysis plans, and cross reference data. Understand primary types of healthcare data and methods for approaching data...",60000.0,entry_level,http://www.indeed.com/rc/clk?jk=472e046818d7d32d&fccid=99ab00267a973f5f,"Phoenix, AZ 85016 (Camelback East area)",6 days ago,,,"Phoenix, AZ - Informatics Analyst"
5862,Uber,This opening for a data scientist within uberPOOL would be focused on Latin America and the unique opportunities and challenges for uberPOOL in that region....,60000.0,entry_level,http://www.indeed.com/rc/clk?jk=b0f406f28505d810&fccid=f766f8bfbc3effb7,"San Francisco, CA 94103 (South Of Market area)",9 days ago,,,Data Scientist - UberPOOL (LatAm-Focused)
5863,"Thermalin Diabetes, LLC",Knack for communicating stories through data visualizations. Format and analyze data to extract key performance parameters....,60000.0,entry_level,http://www.indeed.com/rc/clk?jk=6a7c9e08a21183c5&fccid=3dc2fce83c35160c,"Newton, MA",10 days ago,,,"Data Scientist - Newton, MA (will work in Boston, MA area)"
5864,W2O Group,We are looking for a Data Scientist to join our team! Data Scientists should have a background in the natural or physical sciences with experience using Python...,60000.0,entry_level,http://www.indeed.com/rc/clk?jk=1fd5c9190c3053d5&fccid=a02a309f2586b2dd,"San Francisco, CA",13 days ago,,,Data Scientist
5865,"Metron, Inc.","Our Reston office employs mathematicians, physicists and computer scientists. The successful candidate will interact with customers, both onsite and offsite,...",60000.0,entry_level,http://www.indeed.com/rc/clk?jk=9d6a8862e3b2c1a9&fccid=3ac3dd7bd89e34c1,"Reston, VA 20190",10 days ago,,,Analyst
5866,MARCOMM Inc.,"Perform manual data collection, as needed. Familiar with data management and manipulation tactics. Experience using MySQL/SQL to query databases and retrieve...",60000.0,entry_level,http://www.indeed.com/rc/clk?jk=fe710bab681ad9fa&fccid=cdf8137d8d20560d,"Saint Paul, MN",9 days ago,,,Data Scientist
5867,Medical Mutual of Ohio,"Experience and demonstrated expertise in data extraction and analytical programming languages (SAS, SQL), and data visualization tools (Tableau)....",60000.0,entry_level,http://www.indeed.com/rc/clk?jk=550c7a7a678ea986&fccid=61183f1eee047a36,"Cleveland, OH",9 days ago,,,Data Scientist I- Career Development Program
5868,Athena Capital Advisors LLC,"Job Duties and Responsibilities:  Depending on experience level, the candidate will have leading or supporting roles in the due diligence and monitoring",60000.0,entry_level,http://www.indeed.com/cmp/Athena-Capital-Advisors-LLC/jobs/Impact-Research-Analyst-7e8ac22c90815fa9?r=1&fccid=2ce3396a9dc0d793,"Lincoln, MA 01773",9 days ago,,,Impact Research Analyst
5869,Luna Innovations Incorporated,O Summarizes and interprets raw data. Luna Innovations is seeking a creative scientist with a background in polymer development and coatings to conduct product...,60000.0,entry_level,http://www.indeed.com/rc/clk?jk=fb822e1e4b99aa8f&fccid=8c649cf3d35e2d0b,"Blacksburg, VA",13 days ago,,,Associate Scientist
5870,"Moderna Therapeutics, Inc",The individual will work with scientist across Moderna. Ability to develop and implement methods for high throughput or (semi-) automated data analysis....,60000.0,entry_level,http://www.indeed.com/rc/clk?jk=a93cc2de0c5fbac7&fccid=239038ea571d5a08,"Cambridge, MA",7 days ago,,,"Research Associate/Sr. Research Associate, Analytical Development"
5871,alliantgroup,"Assist in the research & analysis of client data. As a Project Associate, you will work in a team environment alongside some of the best in the business...",60000.0,entry_level,http://www.indeed.com/rc/clk?jk=0179ebad9718198a&fccid=f6b027b9d0fd8d1f,"Orange County, CA",10 days ago,,,Project Associate- Orange County
5872,University of Wisconsin-Madison,UW-Madison is required by law to request data from applicants for employment in order to monitor its recruitment and selection practices....,60000.0,entry_level,http://www.indeed.com/rc/clk?jk=980fc9bd488ba551&fccid=cd239da1ce76473d,"Madison, WI",13 days ago,75000.0,,ASSISTANT PROFESSOR
5873,Parker and Lynch,Data analysis which includes working with large pools of data and manipulating information to perform analysis for management....,60000.0,entry_level,http://www.indeed.com/rc/clk?jk=426496db804d64b3&fccid=8eb2a1dd571207ae,"New York, NY",7 days ago,75000.0,100000.0,REVENUE ANALYST (STATISTICAL/ TIME SERIES ANALYSIS BACKGROUND...
5874,ICF Olson,"You are both a Data Scientist and a Marketing Strategist. You consider yourself a scientist who is well versed in collecting, organizing, and exploring data....",60000.0,entry_level,http://www.indeed.com/rc/clk?jk=e249e8ad34771f99&fccid=903edcfe6aa84431,"Minneapolis, MN",9 days ago,,,Associate Director of Analytics
5875,Medline Industries Inc,"Projects as assigned by the R&D Manager or R&D Scientist. Extractables/leachables, chemical characterization, phthalates), integrating data to develop risk...",60000.0,entry_level,http://www.indeed.com/rc/clk?jk=86c9f393b56e42c2&fccid=becffc87cf690da3,"Mundelein, IL 60060",9 days ago,,,R&D Specialist I
5876,"CNC WORLDWIDE, INC","Integrate cost & profitability data. Gather data on freight forwarding industry from various sources. Perform statistical analysis, identify company's position,...",60000.0,entry_level,"http://www.indeed.com/cmp/CNC-Worldwide,-Inc/jobs/Market-Research-Analyst-ac6afe96e639e14f?r=1&fccid=6a7fa31cc854ab4b","Los Angeles, CA 90045",8 days ago,,,MARKET RESEARCH ANALYST
5877,The Advisory Board Company,"The Role in Brief: The Education Advisory Board is the firm’s higher education practice, with membership programs serving Chief Academic Officers, Chief",60000.0,entry_level,http://www.indeed.com/rc/clk?jk=3cfa0751b22a87fb&fccid=91a6ba1e89bbfb8b,"Washington, DC",9 days ago,,,"Analyst, EAB Strategic Research"
5878,Sears Holdings Management Corporation,You will code services and automate pipelines for various ML and data design problems. From data manipulation to writing a web service that powers an experience...,60000.0,entry_level,http://www.indeed.com/rc/clk?jk=537fb988f19b848a&fccid=4f98849be543a8d8,"Hoffman Estates, IL 60179",7 days ago,,,Machine Learning - Back End Developer (Director-Level)
5879,Eurofins,"Scientist responsibilities include, but are not limited to, the following :. Eurofins Lancaster Laboratories PSS is searching for a Scientist in Lexington, MA....",60000.0,entry_level,http://www.indeed.com/rc/clk?jk=c459521a9821bb6c&fccid=da33f48dbeb2e889,"Lexington, MA",8 days ago,,,Scientist
5880,Park University,"Data Research Analyst supports the university with data collection, data integrity and quality assurance, reporting activities, and web-based data dissemination...",60000.0,entry_level,http://www.indeed.com/rc/clk?jk=95838ec6f3d2779f&fccid=0917148a5218e4dd,"Parkville, MO 64152",13 days ago,,,Data Research Analyst
5881,GlaxoSmithKline," Understand data integration and calculation of results.  Understanding of products, data and statistical tools to enable the....",60000.0,entry_level,http://www.indeed.com/rc/clk?jk=1afd5fda50397f27&fccid=4e42ec53f4b93e02,"Zebulon, NC 27597",9 days ago,,,Associate QC Scientist
5882,Coppell ISD,Have proficient skills in basic data analysis. To assist the District with data analysis and program evaluation....,60000.0,entry_level,http://www.indeed.com/rc/clk?jk=cc71201637051511&fccid=d97ee8e94729ea47,"Coppell, TX 75019",8 days ago,56242.0,80933.0,Coordinator of Data Systems and Program Analysis
5883,Quartzy,Highly analytical and excited to apply a data driven approach to event marketing. Become an expert on what Quartzy can do and how it is helping scientists do...,60000.0,entry_level,http://www.indeed.com/rc/clk?jk=03d8a867e802f345&fccid=80707df0572bc360,"Palo Alto, CA",13 days ago,,,Event Marketing Specialist
5884,Oak Ridge Associated Universities,"The participants will learn to evaluate data quality, trouble shoot research results, apply statistical methods for data analysis and interpretation....",60000.0,entry_level,http://www.indeed.com/rc/clk?jk=63019d7eed7a6f87&fccid=9ee66ada40315e6d,"Duluth, MN",7 days ago,,,Developing Dose Metrics for Major Ion Effects on Aquatic Organisms
5885,Sandia National Laboratories,"Interact with and support numerous scientists and engineers engaged in materials research, troubleshooting, and failure analysis....",60000.0,entry_level,http://www.indeed.com/rc/clk?jk=984692bb97639a0e&fccid=6153cf878ee73d92,"Albuquerque, NM",9 days ago,,,SEM/Materials Characterization Technologist (Experienced)
5886,Kiewit Corporation,"Experience with Excel, Access, Tableau, and/or other data analytics/visualization/statistical packages. Aggregate and analyze industry, competitors and clients...",60000.0,entry_level,http://www.indeed.com/rc/clk?jk=ff01343a21a7b013&fccid=fd3e5b9fc7b91d7c,"Lenexa, KS",8 days ago,,,Market Research Analyst
5887,OFFICE OF MANAGEMENT & BUDGET,"Work with large datasets and administrative data. Provide research and analytical support, data analysis, and draft documents and presentations related to the...",60000.0,entry_level,http://www.indeed.com/rc/clk?jk=019e6c22c3e15239&fccid=ccdc5aa4be7779e0,"Manhattan, NY",12 days ago,65433.0,91588.0,POLICY AND OPERATIONS RESEARCH | ANALYST
5888,Sears Holdings Management Corporation,Ability to create experiences that can help visualize data. Do you keep thinking about the most neat way to represent a large number of data points in a browser...,60000.0,entry_level,http://www.indeed.com/rc/clk?jk=3164e601f0610337&fccid=4f98849be543a8d8,"Hoffman Estates, IL 60179",7 days ago,,,Machine Learning - Front End Developer
